04032020_133154;INFO;TestTelekom.startTests();Telekom tests are started!
04032020_133154;INFO;TestTelekom.startMethods();Test started: TestTelekom.helloWorld
04032020_133154;INFO;TestTelekom.startMethods();Test started: TestTelekom.helloWorld2
